userId,movieId,rating,timestamp
92,300001,4.1,1600000000
85,300001,4.0,1600000000
69,300001,4.1,1600000000
86,300001,4.2,1600000000
1,300001,3.6,1600000000
90,300001,4.2,1600000000
21,300001,5.0,1600000000
49,300001,4.2,1600000000
10,300001,4.8,1600000000
13,300001,4.4,1600000000
68,300001,3.5,1600000000
12,300001,4.0,1600000000
55,300001,4.1,1600000000
40,300001,3.6,1600000000
91,300001,3.6,1600000000
19,300001,4.5,1600000000
96,300001,4.3,1600000000
73,300001,4.4,1600000000
70,300001,3.7,1600000000
88,300001,4.2,1600000000
14,300001,4.7,1600000000
44,300001,4.2,1600000000
97,300001,4.3,1600000000
50,300001,3.9,1600000000
64,300001,4.2,1600000000
25,300001,3.7,1600000000
29,300001,3.9,1600000000
53,300001,3.8,1600000000
48,300001,3.9,1600000000
76,300001,3.8,1600000000
80,300001,3.6,1600000000
28,300001,4.0,1600000000
59,300001,4.6,1600000000
81,300001,4.9,1600000000
43,300001,4.5,1600000000
79,300001,4.6,1600000000
35,300001,4.7,1600000000
31,300001,3.8,1600000000
39,300001,5.0,1600000000
34,300001,4.0,1600000000
46,300001,4.1,1600000000
45,300001,3.7,1600000000
74,300001,4.2,1600000000
42,300002,4.3,1600000000
68,300002,4.4,1600000000
10,300002,3.8,1600000000
62,300002,4.0,1600000000
96,300002,4.9,1600000000
83,300002,4.7,1600000000
94,300002,4.8,1600000000
4,300002,3.9,1600000000
32,300002,4.1,1600000000
53,300002,4.7,1600000000
38,300002,4.5,1600000000
50,300002,4.9,1600000000
27,300002,4.2,1600000000
99,300002,4.2,1600000000
9,300002,3.9,1600000000
88,300002,3.8,1600000000
39,300002,3.6,1600000000
65,300002,4.4,1600000000
31,300002,4.3,1600000000
48,300002,3.6,1600000000
11,300002,3.9,1600000000
72,300002,3.9,1600000000
35,300002,4.7,1600000000
2,300002,4.6,1600000000
24,300002,4.2,1600000000
61,300002,4.7,1600000000
66,300002,3.8,1600000000
64,300002,3.5,1600000000
18,300002,4.5,1600000000
89,300002,4.1,1600000000
3,300002,3.6,1600000000
63,300002,4.2,1600000000
74,300002,3.9,1600000000
56,300002,4.9,1600000000
30,300002,3.7,1600000000
23,300002,4.0,1600000000
28,300002,4.3,1600000000
78,300002,4.3,1600000000
44,300002,3.8,1600000000
14,300002,4.4,1600000000
33,300002,3.7,1600000000
70,300002,4.8,1600000000
16,300002,4.0,1600000000
22,300002,3.9,1600000000
1,300002,4.4,1600000000
93,300002,4.5,1600000000
85,300002,4.4,1600000000
54,300002,4.3,1600000000
46,300003,4.8,1600000000
28,300003,4.0,1600000000
91,300003,4.7,1600000000
87,300003,3.6,1600000000
48,300003,4.2,1600000000
12,300003,4.2,1600000000
29,300003,4.1,1600000000
89,300003,4.4,1600000000
10,300003,3.8,1600000000
83,300003,3.7,1600000000
50,300003,3.8,1600000000
36,300003,4.4,1600000000
11,300003,5.0,1600000000
53,300003,4.6,1600000000
43,300003,4.5,1600000000
19,300003,4.1,1600000000
90,300003,3.6,1600000000
20,300003,4.7,1600000000
66,300003,3.7,1600000000
4,300003,3.6,1600000000
55,300003,4.0,1600000000
26,300003,4.1,1600000000
81,300003,4.1,1600000000
5,300003,4.3,1600000000
16,300003,3.6,1600000000
65,300003,3.8,1600000000
69,300003,4.6,1600000000
39,300003,4.6,1600000000
51,300003,4.1,1600000000
6,300003,4.0,1600000000
75,300003,4.5,1600000000
15,300003,3.9,1600000000
13,300003,3.8,1600000000
98,300003,4.6,1600000000
40,300003,3.8,1600000000
49,300003,4.9,1600000000
9,300003,3.9,1600000000
67,300003,4.3,1600000000
27,300003,4.7,1600000000
94,300003,4.4,1600000000
8,300003,4.9,1600000000
80,300003,4.8,1600000000
77,300003,3.9,1600000000
84,300003,4.4,1600000000
72,300003,4.0,1600000000
42,300003,3.7,1600000000
68,300003,4.7,1600000000
63,300003,3.9,1600000000
82,300003,5.0,1600000000
73,300003,4.8,1600000000
38,300003,3.6,1600000000
33,300003,5.0,1600000000
7,300003,4.6,1600000000
44,300003,4.9,1600000000
85,300003,3.9,1600000000
1,300003,3.9,1600000000
35,300003,3.7,1600000000
52,300003,4.6,1600000000
79,300003,4.6,1600000000
92,300003,4.3,1600000000
25,300003,4.0,1600000000
74,300003,4.1,1600000000
18,300003,4.2,1600000000
3,300003,4.3,1600000000
54,300004,3.7,1600000000
93,300004,3.9,1600000000
58,300004,4.2,1600000000
22,300004,4.6,1600000000
90,300004,4.2,1600000000
17,300004,4.4,1600000000
33,300004,4.9,1600000000
59,300004,4.1,1600000000
27,300004,4.9,1600000000
20,300004,5.0,1600000000
97,300004,4.4,1600000000
18,300004,4.7,1600000000
57,300004,4.1,1600000000
47,300004,4.5,1600000000
19,300004,4.6,1600000000
75,300004,4.9,1600000000
23,300004,4.6,1600000000
29,300004,3.8,1600000000
87,300004,4.3,1600000000
41,300004,3.7,1600000000
4,300004,3.7,1600000000
38,300004,4.4,1600000000
71,300004,3.7,1600000000
31,300004,4.3,1600000000
92,300004,4.5,1600000000
96,300004,4.6,1600000000
10,300004,4.4,1600000000
14,300004,4.7,1600000000
74,300004,4.2,1600000000
61,300004,5.0,1600000000
99,300004,4.8,1600000000
43,300004,4.7,1600000000
67,300004,3.9,1600000000
16,300004,3.6,1600000000
62,300004,4.1,1600000000
66,300004,3.7,1600000000
72,300004,3.9,1600000000
53,300004,4.8,1600000000
24,300004,4.7,1600000000
37,300004,4.6,1600000000
49,300004,3.9,1600000000
48,300004,4.4,1600000000
36,300004,3.7,1600000000
32,300004,3.9,1600000000
45,300004,3.9,1600000000
34,300004,4.6,1600000000
68,300004,3.7,1600000000
26,300004,3.8,1600000000
51,300004,4.9,1600000000
78,300004,4.4,1600000000
69,300004,4.5,1600000000
12,300004,4.8,1600000000
5,300004,4.1,1600000000
94,300004,5.0,1600000000
25,300004,4.7,1600000000
83,300004,3.9,1600000000
63,300004,4.0,1600000000
13,300004,4.5,1600000000
65,300004,4.6,1600000000
6,300004,3.6,1600000000
88,300004,5.0,1600000000
70,300004,4.2,1600000000
82,300004,4.7,1600000000
44,300004,4.6,1600000000
77,300004,5.0,1600000000
86,300004,3.6,1600000000
91,300004,3.8,1600000000
76,300004,3.9,1600000000
28,300004,4.7,1600000000
49,300005,3.6,1600000000
18,300005,4.3,1600000000
32,300005,4.9,1600000000
54,300005,3.8,1600000000
40,300005,4.4,1600000000
75,300005,3.6,1600000000
53,300005,3.8,1600000000
83,300005,3.6,1600000000
86,300005,4.5,1600000000
89,300005,4.0,1600000000
41,300005,4.0,1600000000
81,300005,4.9,1600000000
7,300005,4.6,1600000000
3,300005,5.0,1600000000
70,300005,4.1,1600000000
67,300005,3.9,1600000000
21,300005,4.4,1600000000
9,300005,4.7,1600000000
20,300005,4.1,1600000000
84,300005,4.7,1600000000
80,300005,4.4,1600000000
27,300005,3.6,1600000000
16,300005,3.5,1600000000
1,300005,4.5,1600000000
29,300005,4.7,1600000000
96,300005,3.8,1600000000
10,300005,4.6,1600000000
30,300005,4.0,1600000000
88,300005,3.5,1600000000
26,300005,4.0,1600000000
98,300005,4.6,1600000000
14,300005,3.6,1600000000
2,300005,4.6,1600000000
39,300005,4.8,1600000000
69,300005,4.6,1600000000
37,300005,4.0,1600000000
63,300005,3.8,1600000000
47,300005,3.8,1600000000
74,300005,4.2,1600000000
15,300005,4.8,1600000000
34,300005,4.2,1600000000
28,300006,3.5,1600000000
11,300006,3.8,1600000000
19,300006,4.0,1600000000
26,300006,4.3,1600000000
69,300006,4.3,1600000000
72,300006,3.6,1600000000
67,300006,4.1,1600000000
40,300006,4.5,1600000000
94,300006,4.7,1600000000
16,300006,4.0,1600000000
34,300006,4.6,1600000000
50,300006,4.6,1600000000
17,300006,4.4,1600000000
13,300006,4.8,1600000000
48,300006,5.0,1600000000
8,300006,3.6,1600000000
85,300006,4.3,1600000000
75,300006,4.8,1600000000
10,300006,4.1,1600000000
97,300006,3.9,1600000000
42,300006,3.8,1600000000
95,300006,4.2,1600000000
96,300006,4.0,1600000000
33,300006,3.9,1600000000
82,300006,4.7,1600000000
1,300006,4.2,1600000000
55,300006,3.6,1600000000
37,300006,3.9,1600000000
76,300006,3.6,1600000000
86,300006,4.7,1600000000
62,300006,5.0,1600000000
52,300006,3.9,1600000000
20,300006,4.0,1600000000
35,300006,4.6,1600000000
44,300006,4.6,1600000000
71,300006,4.3,1600000000
74,300006,4.5,1600000000
78,300006,4.0,1600000000
90,300006,3.9,1600000000
89,300006,4.5,1600000000
18,300006,3.8,1600000000
77,300006,4.0,1600000000
21,300006,4.4,1600000000
79,300006,3.6,1600000000
88,300006,4.0,1600000000
9,300006,3.7,1600000000
24,300006,3.6,1600000000
70,300006,5.0,1600000000
27,300006,4.9,1600000000
65,300006,4.6,1600000000
91,300006,4.2,1600000000
12,300006,4.5,1600000000
45,300006,3.5,1600000000
46,300006,4.7,1600000000
99,300006,3.6,1600000000
54,300006,4.2,1600000000
32,300006,4.5,1600000000
59,300006,3.6,1600000000
68,300006,4.3,1600000000
61,300006,4.0,1600000000
84,300006,4.2,1600000000
87,300006,4.7,1600000000
81,300006,4.4,1600000000
25,300006,4.2,1600000000
58,300006,3.7,1600000000
30,300006,3.7,1600000000
31,300006,4.3,1600000000
63,300006,4.9,1600000000
51,300006,4.3,1600000000
92,300006,3.8,1600000000
7,300006,3.6,1600000000
93,300006,4.3,1600000000
39,300006,4.6,1600000000
90,300007,3.9,1600000000
30,300007,4.4,1600000000
91,300007,4.9,1600000000
42,300007,3.7,1600000000
24,300007,4.4,1600000000
73,300007,4.1,1600000000
41,300007,4.3,1600000000
36,300007,3.7,1600000000
7,300007,4.6,1600000000
8,300007,3.6,1600000000
12,300007,3.6,1600000000
58,300007,4.8,1600000000
60,300007,3.7,1600000000
6,300007,4.5,1600000000
87,300007,4.4,1600000000
47,300007,4.2,1600000000
65,300007,4.7,1600000000
29,300007,4.1,1600000000
33,300007,3.9,1600000000
26,300007,4.0,1600000000
51,300007,4.9,1600000000
89,300007,4.8,1600000000
38,300007,3.5,1600000000
53,300007,4.6,1600000000
68,300007,4.6,1600000000
57,300007,3.6,1600000000
98,300007,3.9,1600000000
39,300007,4.9,1600000000
40,300007,4.4,1600000000
13,300007,3.7,1600000000
72,300007,3.7,1600000000
69,300007,4.0,1600000000
97,300007,3.8,1600000000
16,300007,4.9,1600000000
81,300007,4.2,1600000000
50,300007,3.9,1600000000
28,300007,3.9,1600000000
19,300007,4.3,1600000000
78,300007,4.0,1600000000
86,300007,3.6,1600000000
99,300007,4.5,1600000000
23,300007,3.7,1600000000
3,300007,4.9,1600000000
9,300007,4.4,1600000000
35,300007,4.3,1600000000
34,300007,4.0,1600000000
75,300007,3.9,1600000000
54,300007,4.5,1600000000
10,300007,4.8,1600000000
83,300007,4.0,1600000000
55,300007,4.7,1600000000
45,300007,5.0,1600000000
15,300007,4.5,1600000000
17,300007,4.4,1600000000
27,300007,4.9,1600000000
70,300007,5.0,1600000000
25,300007,5.0,1600000000
67,300007,3.7,1600000000
56,300007,4.0,1600000000
66,300007,3.6,1600000000
44,300007,5.0,1600000000
88,300007,4.3,1600000000
18,300007,4.0,1600000000
93,300007,4.9,1600000000
14,300007,4.1,1600000000
49,300007,4.7,1600000000
1,300007,3.7,1600000000
48,300007,3.7,1600000000
95,300007,3.8,1600000000
77,300007,4.0,1600000000
62,300007,4.3,1600000000
52,300008,3.7,1600000000
59,300008,3.9,1600000000
17,300008,4.8,1600000000
22,300008,3.9,1600000000
9,300008,4.8,1600000000
44,300008,4.4,1600000000
65,300008,4.2,1600000000
58,300008,3.7,1600000000
3,300008,4.1,1600000000
88,300008,4.1,1600000000
19,300008,4.2,1600000000
39,300008,4.6,1600000000
27,300008,4.1,1600000000
20,300008,4.4,1600000000
91,300008,3.9,1600000000
46,300008,4.0,1600000000
32,300008,4.2,1600000000
71,300008,4.4,1600000000
12,300008,5.0,1600000000
66,300008,3.9,1600000000
43,300008,4.8,1600000000
14,300008,4.0,1600000000
68,300008,4.8,1600000000
76,300008,4.0,1600000000
4,300008,3.6,1600000000
45,300008,4.3,1600000000
85,300008,4.8,1600000000
78,300008,5.0,1600000000
94,300008,4.1,1600000000
11,300008,4.3,1600000000
70,300008,4.4,1600000000
97,300008,4.3,1600000000
31,300008,4.9,1600000000
15,300008,4.4,1600000000
6,300008,4.7,1600000000
64,300008,4.9,1600000000
61,300008,3.9,1600000000
92,300008,5.0,1600000000
63,300008,4.3,1600000000
80,300008,3.7,1600000000
48,300008,3.7,1600000000
35,300008,5.0,1600000000
75,300008,3.7,1600000000
86,300008,4.8,1600000000
25,300008,4.3,1600000000
96,300008,4.4,1600000000
62,300008,3.7,1600000000
23,300008,3.8,1600000000
51,300008,4.1,1600000000
2,300008,4.4,1600000000
90,300008,4.2,1600000000
33,300008,3.5,1600000000
77,300008,4.1,1600000000
42,300008,5.0,1600000000
7,300008,4.6,1600000000
24,300008,4.9,1600000000
60,300008,5.0,1600000000
13,300008,4.6,1600000000
89,300008,4.9,1600000000
74,300008,4.0,1600000000
99,300008,3.9,1600000000
43,300009,4.6,1600000000
45,300009,4.8,1600000000
96,300009,4.4,1600000000
6,300009,4.8,1600000000
22,300009,3.7,1600000000
15,300009,3.7,1600000000
94,300009,4.2,1600000000
39,300009,5.0,1600000000
17,300009,4.1,1600000000
69,300009,4.7,1600000000
79,300009,3.8,1600000000
23,300009,3.6,1600000000
97,300009,4.5,1600000000
88,300009,4.9,1600000000
51,300009,4.5,1600000000
62,300009,3.8,1600000000
47,300009,3.7,1600000000
89,300009,4.9,1600000000
20,300009,3.8,1600000000
41,300009,3.8,1600000000
80,300009,3.8,1600000000
32,300009,4.8,1600000000
9,300009,3.8,1600000000
37,300009,4.4,1600000000
85,300009,3.7,1600000000
54,300009,4.2,1600000000
4,300009,3.9,1600000000
29,300009,4.1,1600000000
7,300009,4.2,1600000000
57,300009,4.0,1600000000
64,300009,4.8,1600000000
55,300009,4.5,1600000000
71,300009,4.2,1600000000
35,300009,4.6,1600000000
75,300009,4.4,1600000000
83,300009,3.9,1600000000
42,300009,4.3,1600000000
59,300009,5.0,1600000000
65,300009,4.0,1600000000
66,300009,4.3,1600000000
28,300009,3.8,1600000000
93,300009,3.7,1600000000
74,300009,4.0,1600000000
68,300009,4.1,1600000000
1,300009,4.4,1600000000
44,300009,5.0,1600000000
77,300009,4.2,1600000000
7,300010,4.8,1600000000
81,300010,4.6,1600000000
64,300010,4.8,1600000000
45,300010,4.6,1600000000
71,300010,5.0,1600000000
61,300010,5.0,1600000000
9,300010,4.7,1600000000
79,300010,4.5,1600000000
23,300010,4.9,1600000000
57,300010,4.5,1600000000
91,300010,4.9,1600000000
6,300010,4.7,1600000000
2,300010,4.8,1600000000
51,300010,4.5,1600000000
42,300010,4.7,1600000000
55,300010,4.6,1600000000
89,300010,4.6,1600000000
95,300010,4.5,1600000000
32,300010,5.0,1600000000
85,300010,4.8,1600000000
67,300010,4.5,1600000000
76,300010,5.0,1600000000
37,300010,4.5,1600000000
24,300010,5.0,1600000000
27,300010,4.7,1600000000
59,300010,4.7,1600000000
83,300010,4.9,1600000000
50,300010,4.9,1600000000
33,300010,4.7,1600000000
20,300010,4.9,1600000000
48,300010,4.9,1600000000
21,300010,4.9,1600000000
63,300010,4.9,1600000000
3,300010,4.8,1600000000
52,300010,4.8,1600000000
82,300010,4.8,1600000000
75,300010,4.9,1600000000
65,300010,4.6,1600000000
14,300010,4.8,1600000000
15,300010,4.9,1600000000
31,300010,4.7,1600000000
88,300010,5.0,1600000000
46,300010,4.8,1600000000
47,300010,4.5,1600000000
12,300010,4.7,1600000000
53,300010,4.7,1600000000
80,300010,4.8,1600000000
54,300010,4.9,1600000000
34,300010,4.9,1600000000
28,300010,4.9,1600000000
84,300010,4.6,1600000000
66,300010,4.5,1600000000
38,300010,4.7,1600000000
18,300010,4.9,1600000000
70,300010,4.7,1600000000
99,300010,4.9,1600000000
87,300010,4.8,1600000000
5,300010,4.5,1600000000
44,300010,4.8,1600000000
74,300010,4.9,1600000000
17,300010,4.7,1600000000
40,300010,4.8,1600000000
72,300010,4.9,1600000000
8,300010,4.9,1600000000
4,300010,4.6,1600000000
49,300010,4.6,1600000000
60,300010,4.5,1600000000
43,300010,4.8,1600000000
41,300010,4.9,1600000000
16,300010,4.6,1600000000
35,300010,4.7,1600000000
25,300010,4.7,1600000000
29,300010,4.6,1600000000
90,300010,4.5,1600000000
36,300010,5.0,1600000000
26,300010,5.0,1600000000
97,300010,4.8,1600000000
11,300010,4.6,1600000000
58,300010,4.8,1600000000
30,300010,4.9,1600000000
19,300010,4.7,1600000000
39,300010,4.6,1600000000
69,300010,4.5,1600000000
68,300010,4.8,1600000000
73,300010,4.7,1600000000
92,300010,4.8,1600000000
62,300010,4.9,1600000000
92,300011,3.6,1600000000
35,300011,4.9,1600000000
77,300011,3.8,1600000000
52,300011,3.6,1600000000
93,300011,4.3,1600000000
27,300011,4.3,1600000000
10,300011,3.6,1600000000
47,300011,3.9,1600000000
38,300011,4.9,1600000000
58,300011,4.7,1600000000
28,300011,4.3,1600000000
76,300011,3.9,1600000000
5,300011,4.7,1600000000
99,300011,4.3,1600000000
21,300011,3.7,1600000000
20,300011,4.0,1600000000
59,300011,4.9,1600000000
70,300011,4.8,1600000000
44,300011,4.9,1600000000
60,300011,4.4,1600000000
37,300011,4.1,1600000000
65,300011,3.9,1600000000
24,300011,4.7,1600000000
2,300011,3.9,1600000000
56,300011,4.3,1600000000
55,300011,4.9,1600000000
25,300011,3.7,1600000000
9,300011,4.8,1600000000
4,300011,3.8,1600000000
66,300011,4.6,1600000000
62,300011,4.8,1600000000
89,300011,3.8,1600000000
85,300011,4.3,1600000000
51,300011,4.5,1600000000
53,300011,3.7,1600000000
64,300011,3.7,1600000000
6,300011,4.1,1600000000
75,300011,4.5,1600000000
86,300011,4.4,1600000000
14,300012,4.1,1600000000
86,300012,3.5,1600000000
52,300012,3.7,1600000000
47,300012,3.7,1600000000
84,300012,4.9,1600000000
4,300012,4.8,1600000000
68,300012,4.4,1600000000
45,300012,3.9,1600000000
37,300012,4.3,1600000000
66,300012,4.4,1600000000
83,300012,4.7,1600000000
20,300012,4.6,1600000000
13,300012,4.1,1600000000
74,300012,5.0,1600000000
61,300012,3.8,1600000000
90,300012,5.0,1600000000
85,300012,3.7,1600000000
65,300012,3.6,1600000000
62,300012,4.5,1600000000
43,300012,4.6,1600000000
54,300012,4.8,1600000000
17,300012,3.6,1600000000
15,300012,4.0,1600000000
9,300012,4.9,1600000000
91,300012,3.8,1600000000
69,300012,4.8,1600000000
18,300012,3.9,1600000000
95,300012,4.5,1600000000
93,300012,4.2,1600000000
57,300012,4.9,1600000000
12,300012,4.0,1600000000
2,300012,4.7,1600000000
64,300012,4.9,1600000000
76,300012,4.2,1600000000
36,300012,5.0,1600000000
29,300012,4.0,1600000000
11,300012,3.6,1600000000
35,300012,4.1,1600000000
88,300012,4.5,1600000000
59,300012,4.5,1600000000
67,300012,4.2,1600000000
21,300012,4.7,1600000000
32,300012,4.8,1600000000
48,300012,3.9,1600000000
97,300012,4.3,1600000000
70,300012,4.1,1600000000
55,300012,4.6,1600000000
72,300012,3.9,1600000000
41,300012,3.7,1600000000
23,300012,4.0,1600000000
98,300012,4.5,1600000000
27,300012,3.8,1600000000
46,300012,5.0,1600000000
49,300012,3.8,1600000000
60,300012,4.4,1600000000
63,300012,4.4,1600000000
38,300012,4.4,1600000000
56,300012,3.8,1600000000
24,300012,4.5,1600000000
79,300012,4.3,1600000000
87,300012,4.4,1600000000
89,300012,4.4,1600000000
30,300012,3.9,1600000000
42,300012,4.2,1600000000
73,300012,3.7,1600000000
6,300012,4.3,1600000000
19,300012,4.2,1600000000
33,300012,4.8,1600000000
94,300012,4.7,1600000000
75,300012,3.8,1600000000
26,300012,4.3,1600000000
53,300012,4.9,1600000000
51,300012,4.3,1600000000
99,300012,3.7,1600000000
80,300012,3.5,1600000000
16,300012,5.0,1600000000
77,300012,5.0,1600000000
49,300013,3.9,1600000000
19,300013,4.9,1600000000
27,300013,4.9,1600000000
58,300013,4.0,1600000000
32,300013,3.8,1600000000
55,300013,4.1,1600000000
7,300013,3.5,1600000000
71,300013,4.6,1600000000
16,300013,4.4,1600000000
3,300013,4.5,1600000000
95,300013,4.1,1600000000
47,300013,4.6,1600000000
12,300013,4.7,1600000000
94,300013,4.1,1600000000
28,300013,3.5,1600000000
77,300013,4.8,1600000000
44,300013,4.9,1600000000
45,300013,5.0,1600000000
52,300013,4.4,1600000000
98,300013,4.9,1600000000
5,300013,4.0,1600000000
74,300013,4.9,1600000000
40,300013,4.5,1600000000
6,300013,4.2,1600000000
89,300013,4.1,1600000000
29,300013,3.9,1600000000
91,300013,4.5,1600000000
50,300013,4.0,1600000000
61,300013,4.4,1600000000
25,300013,4.2,1600000000
73,300013,3.9,1600000000
4,300013,4.8,1600000000
76,300013,3.8,1600000000
22,300013,3.9,1600000000
86,300013,4.4,1600000000
90,300013,4.9,1600000000
82,300013,4.1,1600000000
87,300013,3.6,1600000000
18,300013,5.0,1600000000
15,300013,4.3,1600000000
13,300013,3.6,1600000000
85,300013,4.6,1600000000
64,300013,4.7,1600000000
67,300013,3.8,1600000000
20,300013,3.6,1600000000
92,300013,4.5,1600000000
9,300013,4.0,1600000000
54,300013,4.6,1600000000
63,300013,4.5,1600000000
70,300013,4.1,1600000000
72,300013,4.6,1600000000
46,300014,3.8,1600000000
40,300014,4.7,1600000000
9,300014,4.2,1600000000
54,300014,4.6,1600000000
72,300014,3.7,1600000000
71,300014,3.5,1600000000
34,300014,4.3,1600000000
65,300014,4.0,1600000000
12,300014,4.2,1600000000
94,300014,3.5,1600000000
10,300014,4.1,1600000000
62,300014,4.2,1600000000
37,300014,4.9,1600000000
56,300014,3.5,1600000000
50,300014,3.7,1600000000
1,300014,4.7,1600000000
36,300014,4.4,1600000000
86,300014,4.0,1600000000
5,300014,4.1,1600000000
83,300014,4.5,1600000000
27,300014,3.6,1600000000
77,300014,3.8,1600000000
60,300014,3.5,1600000000
32,300014,4.0,1600000000
73,300014,4.2,1600000000
85,300014,4.8,1600000000
25,300014,3.8,1600000000
59,300014,4.5,1600000000
78,300014,3.7,1600000000
64,300014,3.9,1600000000
39,300014,4.8,1600000000
38,300014,4.3,1600000000
79,300014,3.7,1600000000
26,300014,4.0,1600000000
61,300014,3.7,1600000000
75,300014,4.9,1600000000
24,300014,4.1,1600000000
55,300014,4.2,1600000000
6,300014,4.2,1600000000
74,300014,4.0,1600000000
82,300014,4.4,1600000000
57,300014,3.6,1600000000
70,300014,4.1,1600000000
31,300014,4.6,1600000000
97,300014,3.7,1600000000
89,300014,4.0,1600000000
92,300014,4.6,1600000000
99,300014,4.8,1600000000
66,300014,4.3,1600000000
22,300015,4.4,1600000000
44,300015,4.8,1600000000
38,300015,4.8,1600000000
8,300015,4.0,1600000000
49,300015,4.6,1600000000
57,300015,4.5,1600000000
20,300015,4.1,1600000000
73,300015,3.7,1600000000
1,300015,4.2,1600000000
36,300015,4.0,1600000000
13,300015,4.4,1600000000
21,300015,3.8,1600000000
42,300015,4.0,1600000000
33,300015,4.2,1600000000
75,300015,4.5,1600000000
60,300015,3.7,1600000000
89,300015,4.0,1600000000
50,300015,3.8,1600000000
47,300015,4.5,1600000000
64,300015,4.9,1600000000
12,300015,3.6,1600000000
94,300015,4.1,1600000000
79,300015,4.9,1600000000
70,300015,4.6,1600000000
87,300015,4.4,1600000000
98,300015,3.6,1600000000
66,300015,4.6,1600000000
76,300015,3.8,1600000000
93,300015,4.5,1600000000
85,300015,4.2,1600000000
83,300015,4.2,1600000000
62,300015,4.4,1600000000
54,300015,3.8,1600000000
34,300015,3.7,1600000000
71,300015,4.6,1600000000
28,300015,4.1,1600000000
18,300015,3.7,1600000000
25,300015,4.8,1600000000
26,300015,4.8,1600000000
55,300015,4.6,1600000000
3,300015,4.8,1600000000
24,300015,4.2,1600000000
45,300015,4.3,1600000000
80,300015,4.9,1600000000
15,300015,3.6,1600000000
90,300015,3.7,1600000000
56,300015,4.3,1600000000
41,300015,3.5,1600000000
4,300015,4.6,1600000000
51,300015,4.3,1600000000
5,300015,3.7,1600000000
27,300015,4.9,1600000000
31,300015,4.4,1600000000
72,300015,4.0,1600000000
48,300015,4.1,1600000000
67,300015,4.2,1600000000
82,300015,4.2,1600000000
19,300015,4.0,1600000000
30,300015,4.6,1600000000
2,300015,3.5,1600000000
91,300015,3.7,1600000000
88,300015,4.8,1600000000
6,300015,4.8,1600000000
97,300015,3.5,1600000000
72,300016,4.7,1600000000
60,300016,3.6,1600000000
